host_id,host_prof,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,lodging,days_available,days_since_review
18215000,0,4,121,40.69573,-73.95345,2,60,2,1,0.03,1,0,1042.0
820010,1,4,121,40.6913,-73.9406,2,60,1,113,2.66,3,332,13.0
15312389,0,4,121,40.68752,-73.9567,3,140,2,5,0.12,1,0,555.0
25752230,0,4,66,40.69224,-73.91834,2,69,2,0,0.0,1,0,
15163256,1,4,117,40.60596,-73.95672,2,73,3,77,2.04,3,354,13.0
15163256,1,4,117,40.60666,-73.9575,2,67,3,62,1.65,3,338,3.0
49453860,0,2,138,40.72126,-73.84542,3,123,1,0,0.0,1,0,
50638417,1,5,149,40.78442,-73.94722,3,110,5,70,1.81,2,310,12.0
50640005,0,5,207,40.73393,-73.9982,3,250,2,0,0.0,1,0,
15584022,0,5,196,40.77633,-73.97932,3,80,5,7,0.16,1,0,1167.0
45911716,0,5,187,40.72804,-73.97638,3,325,3,17,0.46,1,0,766.0
47785416,0,5,190,40.78333,-73.94996,3,300,1,0,0.0,1,0,
2409133,0,4,158,40.70848,-73.94584,2,44,47,7,0.16,1,0,816.0
33908393,0,5,219,40.71982,-74.01134,3,197,1,0,0.0,1,0,
50656310,0,5,194,40.76487,-73.99143,2,60,21,0,0.0,1,0,
10664416,1,4,121,40.68735,-73.9196,3,165,3,36,4.37,2,274,4.0
38064272,0,4,121,40.68535,-73.95036,2,30,1,3,0.11,1,0,759.0
16209547,1,4,97,40.61634,-74.03378,2,120,2,9,0.23,2,365,92.0
46080859,0,4,121,40.68307,-73.92894,3,119,5,13,0.3,1,3,21.0
48939879,0,4,66,40.70311,-73.91264,2,39,10,2,0.28,1,0,177.0
5904463,1,5,187,40.72451,-73.98369,3,250,1,0,0.0,4,0,
18982207,0,4,195,40.69237,-73.99412,3,130,4,0,0.0,1,0,
1426080,1,5,196,40.78763,-73.97204,2,100,3,21,0.49,2,0,669.0
12745771,0,5,86,40.85509,-73.93236,2,28,1,1,0.02,1,0,1287.0
3510997,0,5,137,40.82545,-73.94969,3,149,31,24,0.58,1,149,10.0
3250450,1,2,134,40.76036,-73.924,2,39,18,0,0.0,18,310,
5657756,0,5,187,40.72464,-73.98861,3,225,4,7,0.19,1,0,230.0
11303788,0,4,158,40.71229,-73.95695,2,100,14,0,0.0,1,88,
14018666,0,4,117,40.587,-73.95588,2,45,1,9,0.22,1,0,1012.0
3242525,0,5,208,40.73113,-74.00314,3,120,4,1,0.03,1,0,1099.0
25131945,0,5,196,40.78528,-73.98091,3,99,2,5,0.12,1,0,801.0
50678424,1,4,121,40.68777,-73.94793,3,206,1,35,0.81,2,365,190.0
50638417,1,5,149,40.79088,-73.94261,3,120,5,52,1.29,2,323,9.0
50680790,0,5,202,40.7088,-74.01455,3,275,2,0,0.0,1,0,
50681342,0,5,194,40.76542,-73.98702,3,290,2,55,1.37,1,0,16.0
145616,0,5,207,40.73238,-73.99517,3,300,3,0,0.0,1,0,
4210456,0,5,131,40.80638,-73.96245,3,75,15,0,0.0,1,0,
3820569,0,4,160,40.73528,-73.95647,3,80,3,2,0.06,1,0,1002.0
50686888,0,4,72,40.6682,-73.88541,3,150,30,16,0.37,1,365,249.0
92272,1,5,201,40.73307,-73.9835,2,80,2,23,0.54,3,362,20.0
50687223,0,4,123,40.66044,-73.96114,3,70,6,4,0.09,1,0,1081.0
29241227,1,4,93,40.64689,-73.97446,3,130,4,1,0.02,2,0,1288.0
44791860,0,4,123,40.66112,-73.95462,2,50,1,0,0.0,1,0,
9523962,0,4,123,40.66201,-73.95352,3,125,9,10,0.24,1,0,1050.0
23806994,0,4,123,40.6626,-73.96003,3,150,2,1,0.02,1,0,1285.0
1761447,1,4,158,40.71032,-73.95345,3,290,6,1,0.04,2,95,796.0
50690190,0,5,207,40.72969,-74.00117,3,210,1,0,0.0,1,0,
1134635,0,5,210,40.74251,-73.98414,3,150,2,1,0.03,1,0,917.0
2580352,0,4,66,40.69923,-73.9308,3,129,7,5,0.12,1,0,765.0
20271650,0,1,83,40.81192,-73.90949,2,64,3,36,0.84,1,1,46.0
21269488,0,5,187,40.73145,-73.98384,2,100,3,1,0.02,1,0,1286.0
7511881,0,5,187,40.72608,-73.97843,2,60,2,1,0.02,1,0,1282.0
12871485,0,4,121,40.68004,-73.94628,3,120,2,9,0.21,1,0,921.0
16098958,1,5,194,40.7665,-73.98675,3,180,30,6,0.16,96,255,40.0
50727041,0,5,131,40.81536,-73.96246,2,45,15,0,0.0,1,0,
7033731,0,5,187,40.7243,-73.97684,2,90,3,40,0.94,1,0,255.0
33889947,0,5,211,40.72767,-74.00344,3,200,2,20,0.48,1,0,807.0
30283594,1,5,210,40.76482,-73.98216,3,239,30,0,0.0,121,351,
5259567,0,5,219,40.71813,-74.00509,3,139,5,0,0.0,1,0,
30283594,1,5,194,40.76667,-73.98341,3,279,30,0,0.0,121,352,
43943644,0,4,160,40.72612,-73.95113,2,95,1,0,0.0,1,0,
18282,0,5,188,40.71813,-73.98715,2,70,1,3,0.07,1,0,899.0
3709185,0,5,82,40.87045,-73.91765,3,90,5,4,0.09,1,0,384.0
50729557,0,4,121,40.6882,-73.95471,2,70,2,63,1.46,1,322,5.0
8033291,0,4,121,40.68394,-73.94678,3,94,4,6,0.16,1,0,750.0
6355999,0,5,206,40.74387,-74.00134,3,250,2,3,0.07,1,0,1150.0
1433657,1,4,158,40.70888,-73.95622,2,85,2,37,0.95,2,334,45.0
50451849,0,2,134,40.76993,-73.91762,3,65,2,92,2.19,1,12,7.0
30283594,1,5,210,40.76704,-73.98153,3,369,30,1,0.02,121,345,1267.0
7611383,0,5,194,40.76457,-73.98525,2,200,3,0,0.0,1,0,
10237786,0,2,101,40.78274,-73.91318,3,88,3,117,2.88,1,192,5.0
50750250,0,5,137,40.80728,-73.94987,3,65,1,3,0.07,1,0,1288.0
30283594,1,5,204,40.75943,-73.98302,3,239,30,0,0.0,121,363,
24120303,0,4,158,40.70848,-73.94945,2,79,1,13,0.3,1,0,1053.0
30283594,1,5,204,40.76064,-73.98554,3,239,30,0,0.0,121,363,
30283594,1,5,204,40.75864,-73.98197,3,239,30,0,0.0,121,363,
30283594,1,5,204,40.76105,-73.98638,3,239,30,1,0.07,121,363,438.0
50755667,1,4,183,40.66854,-73.98482,3,120,3,71,2.12,3,200,16.0
3965200,0,5,202,40.70629,-74.0098,2,175,3,55,2.95,1,26,20.0
5559432,0,5,196,40.79322,-73.96726,3,200,5,2,0.05,1,0,1022.0
32787246,0,5,196,40.80383,-73.96793,3,103,3,1,0.02,1,0,1286.0
50761842,0,5,206,40.74443,-74.00259,3,80,5,0,0.0,1,0,
50762019,0,4,159,40.63266,-74.0284,2,80,1,1,0.02,1,0,1288.0
7532013,0,4,164,40.69431,-73.97316,2,60,3,1,0.02,1,0,1260.0
18900298,0,4,160,40.72522,-73.95124,2,50,1,0,0.0,1,0,
11402864,0,4,126,40.66891,-73.9533,2,50,2,4,0.1,1,0,716.0
39322,0,5,210,40.74612,-73.98948,3,145,21,0,0.0,1,0,
3011547,1,4,182,40.68651,-73.98624,3,425,14,4,0.09,3,205,251.0
38795245,0,5,207,40.73418,-73.99887,3,275,10,0,0.0,1,0,
50769650,0,5,210,40.74501,-73.98574,2,150,4,0,0.0,1,0,
50770601,1,5,210,40.75622,-73.96467,3,229,1,0,0.0,5,306,
50770601,1,5,201,40.73683,-73.97926,3,200,1,1,0.03,5,335,1129.0
50772475,0,5,188,40.7201,-73.98984,3,300,3,1,0.02,1,0,1305.0
50772718,0,4,92,40.63443,-73.96703,2,47,4,2,0.05,1,0,1103.0
13757674,0,5,206,40.74807,-74.00209,3,200,3,0,0.0,1,0,
26920640,0,5,201,40.73637,-73.98107,3,200,2,2,0.05,1,0,1200.0
109879,0,5,194,40.76355,-73.98815,3,180,7,5,0.19,1,0,762.0
314008,0,5,210,40.75247,-73.97196,3,270,4,8,0.19,1,0,456.0
50680795,0,5,137,40.82976,-73.94663,2,30,8,1,0.02,1,0,1285.0
8013847,1,4,158,40.70774,-73.94139,3,170,2,17,0.44,2,270,73.0
29111960,0,5,188,40.72168,-73.99183,2,55,7,1,0.02,1,0,1306.0
4498059,0,4,66,40.70419,-73.92114,3,185,2,0,0.0,1,0,
7410082,0,4,160,40.72515,-73.9397,2,30,8,1,0.02,1,0,1282.0
30283594,1,5,204,40.76118,-73.98535,3,139,30,1,0.04,121,306,784.0
14811787,1,5,190,40.76678,-73.95171,2,101,3,4,0.15,2,345,11.0
36830075,1,5,137,40.8292,-73.94874,2,85,4,0,0.0,2,0,
37401126,1,4,114,40.64165,-73.94062,2,50,2,32,0.74,4,362,6.0
22967540,0,4,66,40.70079,-73.92095,2,38,7,3,0.07,1,0,1227.0
1869332,1,4,158,40.71947,-73.95677,3,219,30,3,0.09,3,36,780.0
48059119,1,5,210,40.74673,-73.98667,2,325,1,0,0.0,3,360,
1090021,0,4,158,40.714,-73.94062,3,100,20,0,0.0,1,51,
5229579,1,4,158,40.71811,-73.96222,2,69,3,0,0.0,3,0,
50831724,0,5,194,40.76234,-73.98732,3,275,2,6,0.15,1,0,1038.0
30283594,1,5,190,40.76257,-73.95915,3,249,30,1,0.06,121,273,531.0
30283594,1,5,190,40.76429,-73.95774,3,249,30,0,0.0,121,272,
30283594,1,5,210,40.7655,-73.98308,3,239,30,0,0.0,121,352,
3460956,0,5,86,40.85884,-73.93356,3,100,5,13,0.35,1,0,506.0
2569188,0,4,66,40.70021,-73.94081,2,49,1,2,0.05,1,0,1292.0
30283594,1,5,210,40.76555,-73.98224,3,239,30,0,0.0,121,351,
21222224,1,4,121,40.68243,-73.9534,3,150,2,2,0.06,2,364,1003.0
30283594,1,5,194,40.76702,-73.9834,3,239,30,0,0.0,121,352,
30283594,1,5,210,40.76693,-73.98139,3,239,30,0,0.0,121,352,
5913612,0,2,134,40.76197,-73.92208,3,150,1,1,0.02,1,0,1284.0
23500650,0,5,208,40.7385,-74.00378,3,200,1,0,0.0,1,0,
50839249,0,5,206,40.74836,-73.99031,2,50,7,0,0.0,1,0,
30283594,1,5,210,40.76665,-73.98281,3,190,30,1,0.04,121,286,801.0
5229579,1,4,158,40.71801,-73.96405,2,59,3,0,0.0,3,0,
7408257,0,4,121,40.6948,-73.95101,2,40,15,0,0.0,1,0,
50068597,1,3,105,40.63516,-74.07735,2,52,2,137,3.17,3,340,9.0
4483467,0,4,160,40.73081,-73.95466,3,89,2,2,0.07,1,0,786.0
30283594,1,5,194,40.76704,-73.98355,3,369,30,3,0.07,121,345,181.0
50846116,0,5,188,40.72156,-73.98866,3,100,5,0,0.0,1,0,
21966105,0,4,158,40.72049,-73.95894,2,90,6,2,0.16,1,331,344.0
22962853,0,5,190,40.78306,-73.94581,3,115,2,8,0.18,1,0,1207.0
8936829,0,5,188,40.72282,-73.98908,2,150,20,0,0.0,1,0,
16177882,0,5,210,40.76566,-73.97873,3,400,1,0,0.0,1,0,
47653056,0,2,144,40.75342,-73.9237,2,66,7,1,0.02,1,0,1282.0
17108566,0,5,187,40.73271,-73.98638,3,180,2,0,0.0,1,0,
40302046,0,5,208,40.73194,-74.00241,3,149,3,0,0.0,1,0,
1762558,0,5,187,40.72143,-73.97892,2,89,2,24,0.56,1,0,803.0
42453789,0,5,206,40.74192,-73.99677,3,85,7,0,0.0,1,0,
37306329,0,5,172,40.71632,-73.99328,2,67,4,0,0.0,1,0,
50857647,0,4,126,40.67797,-73.95397,2,75,14,0,0.0,1,0,
221266,0,5,149,40.79108,-73.94642,2,94,2,3,0.07,1,0,148.0
17023017,0,4,126,40.66555,-73.95613,2,80,2,0,0.0,1,0,
33499326,0,5,196,40.79961,-73.96654,2,70,15,2,0.05,1,0,1110.0
8119817,1,4,158,40.71821,-73.94116,2,115,2,0,0.0,2,121,
31534322,1,2,144,40.7484,-73.94604,2,90,2,59,1.37,4,33,189.0
56326,0,4,92,40.65234,-73.95329,3,155,1,1,0.02,1,0,1281.0
10456845,1,2,134,40.75764,-73.92283,2,65,1,2,0.05,2,0,333.0
1418854,0,5,137,40.83021,-73.94765,2,60,2,0,0.0,1,0,
50894847,0,5,190,40.7692,-73.96754,3,149,1,1,0.02,1,0,1299.0
31534322,1,2,144,40.7484,-73.94651,2,70,2,113,2.6,4,63,60.0
50448556,1,5,137,40.80489,-73.95171,2,100,2,1,0.02,5,0,1309.0
49120239,0,5,137,40.81437,-73.93833,3,120,7,0,0.0,1,0,
50760546,1,5,199,40.74636,-73.9783,3,150,30,1,0.02,31,125,1237.0
40709140,0,4,121,40.68496,-73.94758,3,160,1,0,0.0,1,0,
19529891,0,5,190,40.7687,-73.9556,3,135,3,0,0.0,1,0,
9995094,0,2,144,40.74691,-73.95348,3,200,3,93,2.17,1,86,7.0
10836122,0,4,160,40.72522,-73.94022,2,50,1,1,0.02,1,0,1292.0
2574856,0,5,203,40.72051,-73.99513,3,225,2,29,0.68,1,176,74.0
34991003,1,4,114,40.6458,-73.92384,2,35,7,9,0.39,3,326,51.0
50914877,0,5,137,40.8185,-73.9442,2,45,4,1,0.02,1,0,1288.0
3879284,0,5,196,40.77578,-73.97794,2,140,2,16,0.47,1,0,465.0
1345812,0,5,149,40.79795,-73.9442,3,160,13,21,0.88,1,0,9.0
34991003,1,4,114,40.64604,-73.92511,2,35,3,19,0.47,3,272,291.0
914972,0,4,180,40.67946,-73.96494,3,125,2,7,0.19,1,0,213.0
6567286,0,5,202,40.70844,-74.0124,3,160,3,1,0.02,1,0,1286.0
1904415,0,5,196,40.77789,-73.97701,3,180,1,0,0.0,1,0,
50904121,0,5,196,40.78366,-73.97899,3,179,2,5,0.12,1,0,1113.0
2350080,0,5,196,40.8004,-73.96849,3,120,9,0,0.0,1,0,
35407948,0,4,160,40.73739,-73.95568,2,70,1,2,0.05,1,0,920.0
5325431,0,4,158,40.71374,-73.96336,2,68,2,0,0.0,1,0,
50448556,1,5,137,40.80519,-73.95091,2,100,6,0,0.0,5,0,
6079156,0,5,208,40.73434,-74.00462,3,300,4,104,2.46,1,58,5.0
50925964,0,5,172,40.71844,-74.00228,3,152,3,16,0.37,1,0,37.0
10396448,0,5,187,40.72626,-73.97822,2,100,1,4,0.09,1,0,1108.0
3631872,0,5,210,40.75342,-73.98729,3,200,4,3,0.07,1,0,1205.0
15869370,0,5,187,40.73036,-73.98673,3,250,7,20,0.47,1,13,58.0
246710,0,5,137,40.8235,-73.95139,3,200,2,0,0.0,1,0,
11940121,0,5,207,40.73007,-74.00193,3,200,2,2,0.05,1,0,1186.0
50939666,0,5,194,40.76109,-73.99417,3,245,2,1,0.03,1,0,1109.0
7655328,1,5,207,40.72791,-73.99997,2,79,1,3,0.07,3,0,1108.0
50943387,0,5,188,40.71759,-73.9842,3,175,1,1,0.02,1,0,1284.0
15381858,0,4,185,40.68336,-73.96122,2,45,1,0,0.0,1,0,
29505367,0,5,187,40.72738,-73.98076,3,180,3,0,0.0,1,0,
17131739,0,5,210,40.7415,-73.98354,3,139,7,1,0.02,1,0,1285.0
1999466,0,4,158,40.71432,-73.94615,3,220,2,25,0.65,1,5,190.0
14537404,0,4,164,40.69283,-73.98061,2,70,2,6,0.14,1,0,997.0
33021531,0,4,123,40.66184,-73.96001,2,99,1,186,4.73,1,232,6.0
66286,1,4,121,40.68538,-73.94138,3,120,3,3,0.08,2,0,1065.0
50988308,0,4,170,40.66896,-73.9918,3,178,2,12,0.56,1,0,213.0
24919557,0,5,131,40.80756,-73.96724,2,55,21,0,0.0,1,0,
50994782,0,4,164,40.68974,-73.97316,3,124,2,20,0.49,1,0,39.0
50997070,0,5,187,40.72964,-73.98095,3,380,1,0,0.0,1,0,
22954228,1,4,123,40.65433,-73.96117,2,55,3,0,0.0,2,0,
50997424,1,2,122,40.71578,-73.87713,3,250,7,5,0.13,2,363,43.0
6896056,0,4,158,40.71569,-73.93735,3,180,7,0,0.0,1,0,
50997424,1,2,41,40.70422,-73.8984,3,375,4,5,0.13,2,364,54.0
15445809,0,5,207,40.73383,-73.99899,3,200,2,0,0.0,1,0,
36054372,0,5,172,40.71401,-73.99063,3,180,1,0,0.0,1,0,
11546043,1,4,123,40.65586,-73.95934,2,65,28,11,0.26,3,320,39.0
51002691,0,4,121,40.6809,-73.94537,3,65,1,0,0.0,1,0,
19844147,0,4,121,40.68125,-73.94044,2,60,3,8,0.58,1,296,150.0
49964890,0,5,194,40.76684,-73.98766,2,60,1,1,0.02,1,0,1292.0
51009239,0,4,162,40.66249,-73.97921,2,45,1,1,0.02,1,0,1282.0
3400687,0,4,92,40.65353,-73.95528,2,50,1,0,0.0,1,0,
5879729,1,4,158,40.7138,-73.94581,3,74,1,1,0.02,2,27,1284.0
17646340,1,4,158,40.70293,-73.94279,2,50,7,26,0.63,2,0,1070.0
26714887,1,4,160,40.73036,-73.95453,2,60,1,3,0.07,2,0,1051.0
29413554,0,5,214,40.73926,-73.98758,3,150,1,1,0.02,1,0,1290.0
10799035,0,4,158,40.70728,-73.94144,2,55,1,0,0.0,1,0,
2955215,0,4,158,40.71255,-73.94881,3,40,1,95,2.24,1,7,18.0
51021121,0,5,188,40.7202,-73.98284,2,120,1,1,0.02,1,0,1288.0
46887682,0,4,66,40.7049,-73.92,2,35,1,1,0.02,1,0,1292.0
1455309,0,5,207,40.7274,-73.99991,3,250,3,0,0.0,1,0,
432318,0,4,93,40.644,-73.98091,3,85,7,3,0.14,1,0,189.0
16616941,0,5,199,40.74807,-73.98091,2,125,1,0,0.0,1,0,
6161265,0,5,194,40.75578,-73.99523,2,146,2,26,0.6,1,30,398.0
51027744,0,4,126,40.67621,-73.94913,2,99,1,4,0.12,1,342,816.0
30283911,0,4,66,40.69924,-73.92392,2,69,2,1,0.02,1,0,1279.0
22414947,0,4,158,40.71147,-73.96745,2,70,1,1,0.02,1,0,1282.0
23599716,1,4,158,40.71896,-73.9592,3,159,3,6,0.15,2,0,24.0
27371503,0,4,121,40.68389,-73.92659,2,40,1,0,0.0,1,0,
22553147,1,4,158,40.71081,-73.94061,2,65,2,15,5.62,3,155,6.0
10677584,1,4,160,40.73271,-73.95751,2,45,30,5,0.14,4,0,862.0
61042,1,5,137,40.82198,-73.95418,2,42,5,7,0.16,6,24,269.0
31222791,0,4,123,40.65986,-73.96163,3,100,1,15,0.35,1,0,562.0
2670322,0,4,121,40.6894,-73.9518,2,40,2,0,0.0,1,0,
51006349,0,4,158,40.71269,-73.94979,3,175,2,16,0.37,1,364,32.0
51024536,1,4,117,40.59195,-73.94639,2,500,30,0,0.0,2,173,
12838834,1,5,188,40.72143,-73.98434,2,90,5,5,0.12,2,0,555.0
51024536,1,4,126,40.66565,-73.95006,3,400,30,0,0.0,2,173,
28565101,0,4,170,40.67264,-73.98802,3,130,2,45,1.05,1,58,10.0
19242683,0,5,149,40.78929,-73.94178,1,70,1,4,0.09,1,0,925.0
1504702,0,4,185,40.69353,-73.96784,2,48,1,2,0.05,1,0,1285.0
30283594,1,5,202,40.70749,-74.01413,3,169,30,2,0.06,121,364,600.0
970003,0,5,131,40.81218,-73.96112,3,200,3,1,0.03,1,0,1122.0
2239025,0,4,162,40.66495,-73.98989,3,100,3,0,0.0,1,0,
17543924,0,4,121,40.68608,-73.92987,2,50,6,8,0.19,1,0,739.0
1714427,0,4,121,40.67902,-73.94747,3,80,30,7,0.16,1,0,953.0
13169974,0,5,196,40.78048,-73.98211,3,200,1,11,0.26,1,0,418.0
30283594,1,5,190,40.76453,-73.95911,3,369,30,0,0.0,121,297,
50760546,1,5,210,40.76625,-73.97886,3,215,29,4,0.11,31,146,482.0
50760546,1,5,210,40.76542,-73.97844,3,249,30,5,0.12,31,125,145.0
50760546,1,5,210,40.74892,-73.9828,3,110,30,7,0.17,31,179,207.0
50760546,1,5,210,40.74909,-73.98253,3,110,30,1,0.02,31,145,1241.0
45928403,0,4,66,40.69525,-73.90848,2,30,1,0,0.0,1,0,
1968682,0,4,158,40.70926,-73.95037,2,50,2,0,0.0,1,0,
5417308,0,4,162,40.66557,-73.97896,3,86,30,1,0.02,1,0,1235.0
51087754,0,5,129,40.76046,-73.95125,2,79,2,3,0.07,1,0,1137.0
14314420,0,4,162,40.66086,-73.98421,3,150,2,21,0.82,1,11,80.0
51088203,0,5,206,40.74676,-73.99562,3,199,4,52,1.25,1,1,723.0
793833,0,4,121,40.6793,-73.91968,3,85,2,133,3.25,1,34,21.0
51099309,0,5,82,40.86615,-73.92332,2,50,1,0,0.0,1,0,
20765208,0,5,196,40.78148,-73.97869,3,140,4,0,0.0,1,0,
26444500,0,2,67,40.74024,-73.92428,2,59,1,0,0.0,1,0,
37441611,0,5,196,40.78469,-73.9738,3,330,2,119,2.78,1,258,21.0
19758408,0,4,158,40.71817,-73.95635,3,175,2,3,0.08,1,0,1100.0
50615055,0,5,172,40.71521,-73.99606,2,91,1,1,0.02,1,0,1284.0
19878684,0,2,71,40.68247,-73.84368,1,25,10,0,0.0,1,0,
47060168,0,4,121,40.69345,-73.93304,3,75,7,2,0.05,1,0,1229.0
51105827,0,5,215,40.71192,-74.01572,3,225,90,1,0.02,1,362,1209.0
51108205,0,5,194,40.76322,-73.99354,2,66,2,0,0.0,1,0,
23193,1,4,121,40.68818,-73.93826,2,40,1,4,0.12,4,365,86.0
663517,0,5,188,40.71908,-73.98633,3,174,2,142,3.31,1,198,15.0
14521821,0,4,195,40.69261,-73.99252,3,200,2,2,0.05,1,0,1080.0
12574877,0,5,194,40.76443,-73.98728,3,150,1,65,1.56,1,186,21.0
8515724,1,4,158,40.70896,-73.94129,2,102,1,30,0.7,3,10,317.0
51137245,0,5,207,40.72778,-73.99899,2,85,2,0,0.0,1,0,
820010,1,4,121,40.69233,-73.94204,2,76,1,25,0.58,3,141,9.0
2361525,0,4,126,40.67565,-73.91582,1,75,1,2,0.19,1,318,95.0
3598016,0,5,188,40.71607,-73.98439,3,135,2,0,0.0,1,0,
1397160,0,5,193,40.74238,-73.97652,3,175,2,1,0.02,1,0,1285.0
201232,0,4,158,40.71104,-73.96287,3,100,5,3,0.07,1,0,1137.0
40597585,0,5,188,40.71282,-73.98915,3,145,3,70,1.64,1,230,11.0
10677584,1,4,160,40.73343,-73.95638,2,49,3,3,0.1,4,244,540.0
16568093,0,5,149,40.79111,-73.94077,2,50,3,1,0.03,1,0,1086.0
18999923,0,5,137,40.82011,-73.94434,3,120,3,92,2.39,1,32,20.0
10338497,0,5,190,40.78614,-73.95541,2,50,10,0,0.0,1,0,
3358001,0,4,158,40.71748,-73.95685,2,50,6,5,0.13,1,0,760.0
50735735,0,2,75,40.70249,-73.83251,2,60,2,10,0.23,1,0,739.0
31534322,1,2,144,40.74767,-73.94468,2,55,2,107,2.47,4,46,17.0
10558287,0,5,193,40.7439,-73.97974,3,199,10,0,0.0,1,0,
51171909,0,5,196,40.77481,-73.98144,2,90,20,12,0.28,1,23,313.0
51176545,0,2,134,40.77168,-73.9222,3,189,1,0,0.0,1,0,
29871124,0,5,131,40.81508,-73.95935,2,49,1,1,0.03,1,0,1185.0
42741722,1,5,137,40.82042,-73.95256,2,65,2,5,0.14,2,0,444.0
887115,0,4,126,40.67665,-73.95734,2,90,1,1,0.02,1,0,1285.0
51216049,0,4,126,40.67758,-73.93547,2,49,1,2,0.05,1,0,1285.0
7461203,0,4,185,40.68715,-73.96433,3,75,3,4,0.09,1,0,1017.0
51219881,0,5,190,40.77878,-73.95148,2,100,1,2,0.05,1,0,1286.0
23599716,1,4,158,40.71901,-73.9594,2,59,3,82,1.92,2,0,311.0
6172959,0,5,215,40.70431,-74.0168,3,130,1,0,0.0,1,0,
3859737,0,5,190,40.76481,-73.95651,3,225,3,5,0.53,1,0,15.0
51230222,0,5,131,40.80541,-73.96576,3,97,1,0,0.0,1,0,
39695769,0,4,162,40.66719,-73.98957,3,250,7,0,0.0,1,0,
28336810,0,5,187,40.72571,-73.98833,3,150,1,3,0.07,1,0,1212.0
24332919,0,4,158,40.72003,-73.94147,2,63,7,1,0.02,1,0,1282.0
31068253,0,5,208,40.73342,-74.00615,3,200,4,10,0.25,1,0,308.0
7614268,0,5,208,40.73299,-74.00444,3,139,7,0,0.0,1,0,
51248093,0,2,101,40.77623,-73.91503,3,250,1,0,0.0,1,0,
3778297,0,5,194,40.76455,-73.98855,3,140,5,2,0.05,1,0,920.0
50928025,0,5,196,40.7859,-73.9779,2,95,1,1,0.03,1,0,921.0
33876689,0,4,158,40.70986,-73.95927,2,55,7,1,0.02,1,0,1261.0
11095923,1,4,92,40.64722,-73.95987,2,32,10,3,0.07,3,0,1285.0
4844390,0,5,137,40.82502,-73.95186,3,110,5,9,0.22,1,0,625.0
11069084,0,4,92,40.6465,-73.96066,2,30,1,0,0.0,1,0,
46976876,1,5,187,40.72537,-73.99054,3,250,2,0,0.0,2,0,
51262617,0,4,160,40.72722,-73.95247,2,100,2,101,2.75,1,284,9.0
4829216,0,4,93,40.64682,-73.98036,3,115,1,0,0.0,1,0,
6608183,0,5,190,40.76276,-73.96009,2,90,1,4,0.09,1,0,1138.0
15523549,0,5,208,40.73491,-74.00578,3,139,2,11,0.27,1,49,38.0
8595112,1,5,210,40.75606,-73.97108,2,150,2,2,0.05,2,0,1241.0
929983,0,5,219,40.71854,-74.00439,2,170,5,7,0.56,1,6,72.0
12573771,0,5,219,40.71689,-74.00563,2,75,1,0,0.0,1,0,
5904463,1,5,187,40.72431,-73.98312,2,120,1,1,0.02,4,0,1285.0
5904463,1,5,187,40.7237,-73.98223,2,80,1,2,0.05,4,0,1282.0
34010790,0,4,121,40.68808,-73.9206,2,50,1,0,0.0,1,0,
5904463,1,5,187,40.72504,-73.98242,2,100,1,0,0.0,4,0,
51278789,1,2,11,40.74071,-73.86498,2,36,16,55,1.43,2,110,43.0
6837486,0,5,204,40.75927,-73.98646,3,100,1,0,0.0,1,0,
936114,1,5,196,40.77208,-73.98907,2,129,28,22,0.52,2,261,10.0
51300628,0,5,196,40.7939,-73.9761,3,199,10,0,0.0,1,0,
310458,1,4,183,40.66588,-73.97833,2,60,14,1,0.03,2,0,1195.0
45832664,0,5,194,40.76059,-73.99475,2,60,1,2,0.05,1,0,1248.0
9148721,1,4,121,40.68945,-73.94595,2,60,1,2,0.05,2,0,1282.0
404692,0,2,134,40.76248,-73.91279,3,99,5,15,0.43,1,0,404.0
3694186,0,4,92,40.64295,-73.96137,3,101,1,2,0.05,1,0,1288.0
10702860,0,2,134,40.76498,-73.91765,2,55,10,0,0.0,1,0,
5445371,0,5,196,40.78364,-73.97632,3,219,2,1,0.03,1,0,975.0
51327044,0,5,201,40.73882,-73.9857,3,150,7,0,0.0,1,0,
4878363,1,4,121,40.68624,-73.94349,2,25,1,7,0.19,2,8,316.0
21216008,1,2,53,40.75024,-73.87849,1,26,1,15,0.68,4,365,18.0
8013847,1,4,158,40.70852,-73.94387,2,90,2,45,1.15,2,245,15.0
2974643,0,5,208,40.73105,-74.00464,3,500,7,0,0.0,1,365,
7367006,0,5,210,40.74604,-73.98555,3,120,1,0,0.0,1,0,
51337085,0,5,137,40.83,-73.94299,2,59,1,1,0.02,1,0,1281.0
34874378,1,5,137,40.82362,-73.95063,2,70,1,7,0.23,2,0,462.0
19131159,0,5,210,40.75199,-73.97193,2,100,4,0,0.0,1,0,
431884,0,4,158,40.71532,-73.93951,3,115,4,38,0.89,1,0,189.0
47022650,1,5,149,40.7933,-73.93424,3,150,1,48,1.26,3,321,9.0
35082637,1,4,158,40.71841,-73.96389,2,105,5,7,0.16,2,212,20.0
51348096,0,4,92,40.65134,-73.958,2,65,1,0,0.0,1,0,
12877954,0,4,121,40.68076,-73.93996,3,113,3,174,4.02,1,63,9.0
51349952,0,5,188,40.71858,-73.98613,2,70,1,1,0.02,1,0,1285.0
